Lon       Lat      Dep  Vel  Mag      Fast
105.000000 27.500000 110 4.575 0.007776 -54.607675
105.000000 27.500000 120 4.575 0.008591 -53.298791
105.000000 27.500000 130 4.573 0.008810 -50.928922
105.000000 27.500000 140 4.568 0.008621 -48.074241
105.000000 27.500000 150 4.563 0.008194 -45.004063
105.000000 28.000000 0 3.250 0.011825 75.622471
105.000000 28.000000 5 3.253 0.005780 85.771485
105.000000 28.000000 10 3.269 0.013017 75.983679
105.000000 28.000000 15 3.393 0.016071 72.140618
105.000000 28.000000 20 3.623 0.013638 69.933826
105.000000 28.000000 25 3.813 0.008131 68.403286
105.000000 28.000000 30 3.938 0.001769 67.721323
105.000000 28.000000 35 4.017 0.003665 -23.817389
105.000000 28.000000 40 4.065 0.007309 -24.050946
105.000000 28.000000 45 4.098 0.008480 -24.281522
105.000000 28.000000 50 4.444 0.008337 -24.031528
105.000000 28.000000 55 4.508 0.007806 -23.392593
105.000000 28.000000 60 4.485 0.006695 -22.817361
105.000000 28.000000 65 4.474 0.005283 -22.533122
105.000000 28.000000 70 4.461 0.006402 -23.866160
105.000000 28.000000 80 4.479 0.002489 -38.765803
105.000000 28.000000 90 4.529 0.002703 -71.638092
105.000000 28.000000 100 4.576 0.004108 -77.672980
105.000000 28.000000 110 4.608 0.004850 -76.623354
105.000000 28.000000 120 4.626 0.004992 -73.729076
105.000000 28.000000 130 4.630 0.004735 -69.924646
105.000000 28.000000 140 4.625 0.004273 -65.364665
105.000000 28.000000 150 4.615 0.003760 -60.049776
105.000000 28.500000 0 3.228 0.007998 76.795499
105.000000 28.500000 5 3.198 0.003453 86.989158
105.000000 28.500000 10 3.135 0.010852 78.960988
105.000000 28.500000 15 3.278 0.013796 76.862163
105.000000 28.500000 20 3.593 0.011505 74.937653
105.000000 28.500000 25 3.869 0.006353 71.589062
105.000000 28.500000 30 4.049 0.000907 38.436785
105.000000 28.500000 35 4.145 0.004800 -12.714806
105.000000 28.500000 40 4.178 0.007902 -16.377971
105.000000 28.500000 45 4.179 0.008522 -18.377749
105.000000 28.500000 50 4.488 0.007899 -19.824972
105.000000 28.500000 55 4.522 0.006890 -21.219700
105.000000 28.500000 60 4.475 0.005391 -23.086610
105.000000 28.500000 65 4.445 0.003764 -26.213427
105.000000 28.500000 70 4.399 0.003631 -38.270724
105.000000 28.500000 80 4.389 0.002966 -75.729168
105.000000 28.500000 90 4.453 0.004452 -86.063275
105.000000 28.500000 100 4.520 0.005165 -86.526434
105.000000 28.500000 110 4.571 0.005271 -84.520742
105.000000 28.500000 120 4.602 0.005030 -81.644548
105.000000 28.500000 130 4.615 0.004600 -78.431642
105.000000 28.500000 140 4.615 0.004075 -75.050412
105.000000 28.500000 150 4.607 0.003523 -71.505277
105.500000 23.000000 0 3.198 0.008569 88.680132
105.500000 23.000000 5 3.141 0.005011 -76.782672
105.500000 23.000000 10 3.279 0.004848 -40.420906
105.500000 23.000000 15 3.485 0.003949 -31.850383
105.500000 23.000000 20 3.678 0.001529 -77.056777
105.500000 23.000000 25 3.803 0.006258 79.712151
105.500000 23.000000 30 3.898 0.010165 77.643534
105.500000 23.000000 35 3.997 0.010993 77.178854
105.500000 23.000000 40 4.370 0.010333 76.420742
105.500000 23.000000 45 4.451 0.009485 74.899575
105.500000 23.000000 50 4.436 0.008013 73.433039
105.500000 23.000000 55 4.428 0.006276 72.288698
105.500000 23.000000 60 4.424 0.004636 71.774312
105.500000 23.000000 65 4.423 0.003264 72.622570
105.500000 23.000000 70 4.384 0.003646 79.629907
105.500000 23.000000 80 4.351 0.002451 -75.661946
105.500000 23.000000 90 4.365 0.003228 -61.197393
105.500000 23.000000 100 4.382 0.003934 -56.807597
105.500000 23.000000 110 4.400 0.004270 -54.837411
105.500000 23.000000 120 4.417 0.004316 -53.419412
105.500000 23.000000 130 4.433 0.004171 -52.105132
105.500000 23.000000 140 4.446 0.003912 -50.803675
105.500000 23.000000 150 4.457 0.003592 -49.520240
105.500000 23.500000 0 3.222 0.009419 -75.059584
105.500000 23.500000 5 3.192 0.002654 -61.348289
105.500000 23.500000 10 3.311 0.002541 -36.140336
105.500000 23.500000 15 3.458 0.004201 -63.542106
105.500000 23.500000 20 3.633 0.007969 -75.402440
105.500000 23.500000 25 3.767 0.010140 -79.361755
105.500000 23.500000 30 3.868 0.009714 -81.338151
105.500000 23.500000 35 3.954 0.007545 -82.706612
105.500000 23.500000 40 4.036 0.004776 -83.571927
105.500000 23.500000 45 4.414 0.002516 -84.593787
105.500000 23.500000 50 4.494 0.001021 -87.790217
105.500000 23.500000 55 4.474 0.000213 78.319199
105.500000 23.500000 60 4.455 0.000117 17.675529
105.500000 23.500000 65 4.440 0.000068 -37.788144
105.500000 23.500000 70 4.387 0.001098 -69.364639
105.500000 23.500000 80 4.325 0.002408 -71.417945
105.500000 23.500000 90 4.314 0.003098 -70.568341
105.500000 23.500000 100 4.318 0.003204 -68.324635
105.500000 23.500000 110 4.330 0.002964 -64.925700
105.500000 23.500000 120 4.349 0.002600 -60.461732
105.500000 23.500000 130 4.370 0.002249 -55.162581
105.500000 23.500000 140 4.391 0.001969 -49.502311
105.500000 23.500000 150 4.410 0.001761 -44.067820
105.500000 24.000000 0 3.225 0.010161 -73.028313
105.500000 24.000000 5 3.194 0.001678 -35.728195
105.500000 24.000000 10 3.332 0.003929 -4.904854
105.500000 24.000000 15 3.477 0.003217 -56.592130
105.500000 24.000000 20 3.641 0.009730 -72.577941
105.500000 24.000000 25 3.772 0.013838 -75.330946
105.500000 24.000000 30 3.877 0.014174 -76.670132
105.500000 24.000000 35 3.966 0.011963 -77.973133
105.500000 24.000000 40 4.047 0.008519 -79.198539
105.500000 24.000000 45 4.421 0.005565 -81.595311
105.500000 24.000000 50 4.491 0.003615 -87.504101
105.500000 24.000000 55 4.456 0.002432 83.486661
105.500000 24.000000 60 4.424 0.001826 74.589672
105.500000 24.000000 65 4.398 0.001439 70.142573
105.500000 24.000000 70 4.308 0.001717 77.127029
105.500000 24.000000 80 4.216 0.001647 -65.363502
105.500000 24.000000 90 4.220 0.003056 -51.235227
105.500000 24.000000 100 4.248 0.004160 -46.369175
105.500000 24.000000 110 4.286 0.004763 -43.482440
105.500000 24.000000 120 4.325 0.004940 -41.351517
105.500000 24.000000 130 4.362 0.004807 -39.641938
105.500000 24.000000 140 4.394 0.004474 -38.221188
105.500000 24.000000 150 4.421 0.004028 -37.018997
105.500000 24.500000 0 3.226 0.010488 -83.497260
105.500000 24.500000 5 3.209 0.003316 -89.034055
105.500000 24.500000 10 3.315 0.001764 71.527627
105.500000 24.500000 15 3.434 0.003342 -82.539942
105.500000 24.500000 20 3.595 0.006776 -77.210153
105.500000 24.500000 25 3.741 0.009105 -77.403425
105.500000 24.500000 30 3.872 0.009671 -78.318942
105.500000 24.500000 35 3.990 0.008880 -79.014651
105.500000 24.500000 40 4.092 0.007081 -79.252980
105.500000 24.500000 45 4.469 0.005330 -78.962999
105.500000 24.500000 50 4.543 0.003952 -76.266416
105.500000 24.500000 55 4.510 0.002841 -69.124609
105.500000 24.500000 60 4.475 0.002277 -56.925503
105.500000 24.500000 65 4.444 0.002358 -44.628675
105.500000 24.500000 70 4.367 0.005820 -35.393810
105.500000 24.500000 80 4.282 0.006718 -31.780448
105.500000 24.500000 90 4.279 0.006630 -31.559194
105.500000 24.500000 100 4.308 0.005935 -32.650626
105.500000 24.500000 110 4.350 0.004953 -34.615119
105.500000 24.500000 120 4.392 0.003912 -37.527598
105.500000 24.500000 130 4.430 0.002962 -41.746241
105.500000 24.500000 140 4.459 0.002196 -47.823509
105.500000 24.500000 150 4.481 0.001664 -56.149617
105.500000 25.000000 0 3.179 0.009311 80.924625
105.500000 25.000000 5 3.162 0.006496 72.649482
105.500000 25.000000 10 3.227 0.007527 62.860578
105.500000 25.000000 15 3.295 0.004306 65.145301
105.500000 25.000000 20 3.448 0.002622 -80.934986
105.500000 25.000000 25 3.627 0.005040 -67.092548
105.500000 25.000000 30 3.812 0.006623 -67.729318
105.500000 25.000000 35 3.988 0.006831 -70.239888
105.500000 25.000000 40 4.131 0.005956 -72.652732
105.500000 25.000000 45 4.521 0.004538 -75.271385
105.500000 25.000000 50 4.601 0.002554 -77.014292
105.500000 25.000000 55 4.568 0.000452 -63.665063
105.500000 25.000000 60 4.528 0.001616 -0.810344
105.500000 25.000000 65 4.486 0.003151 -1.285010
105.500000 25.000000 70 4.412 0.009091 -5.124746
105.500000 25.000000 80 4.316 0.010283 -11.086435
105.500000 25.000000 90 4.296 0.009724 -17.931699
105.500000 25.000000 100 4.318 0.008568 -25.713362
105.500000 25.000000 110 4.357 0.007461 -34.392029
105.500000 25.000000 120 4.398 0.006686 -43.485210
105.500000 25.000000 130 4.433 0.006265 -52.072855
105.500000 25.000000 140 4.460 0.006065 -59.366823
105.500000 25.000000 150 4.480 0.005929 -65.134482
105.500000 25.500000 0 3.159 0.006697 -83.760476
105.500000 25.500000 5 3.157 0.007090 83.517889
105.500000 25.500000 10 3.240 0.011587 69.202670
105.500000 25.500000 15 3.304 0.007891 61.725190
105.500000 25.500000 20 3.442 0.001075 26.155663
105.500000 25.500000 25 3.598 0.005977 -28.769384
105.500000 25.500000 30 3.759 0.009155 -34.898412
105.500000 25.500000 35 3.914 0.009543 -40.149021
105.500000 25.500000 40 4.051 0.007922 -45.583764
105.500000 25.500000 45 4.450 0.005976 -52.838920
105.500000 25.500000 50 4.537 0.004408 -61.992628
105.500000 25.500000 55 4.516 0.003029 -72.243862
105.500000 25.500000 60 4.491 0.001829 -84.100532
105.500000 25.500000 65 4.468 0.000811 74.375744
105.500000 25.500000 70 4.422 0.002683 15.211477
105.500000 25.500000 80 4.379 0.006268 1.931223
105.500000 25.500000 90 4.396 0.008282 -3.064816
105.500000 25.500000 100 4.436 0.008609 -5.736068
105.500000 25.500000 110 4.478 0.007653 -7.258527
105.500000 25.500000 120 4.515 0.005947 -8.097591
105.500000 25.500000 130 4.541 0.003958 -8.452284
105.500000 25.500000 140 4.557 0.002023 -8.260158
105.500000 25.500000 150 4.566 0.000347 -3.930078
105.500000 26.000000 0 3.181 0.006382 -51.969375
105.500000 26.000000 5 3.160 0.002577 -47.575723
105.500000 26.000000 10 3.250 0.009858 67.081845
105.500000 26.000000 15 3.375 0.013082 67.092545
105.500000 26.000000 20 3.537 0.007206 74.061258
105.500000 26.000000 25 3.657 0.004634 -51.852564
105.500000 26.000000 30 3.755 0.011326 -36.964477
105.500000 26.000000 35 3.858 0.014597 -34.124489
105.500000 26.000000 40 3.957 0.014380 -32.803046
105.500000 26.000000 45 4.048 0.011484 -32.165413
105.500000 26.000000 50 4.440 0.008286 -31.541775
105.500000 26.000000 55 4.525 0.005744 -29.112662
105.500000 26.000000 60 4.506 0.003645 -23.138594
105.500000 26.000000 65 4.484 0.002385 -10.387823
105.500000 26.000000 70 4.442 0.004584 10.379044
105.500000 26.000000 80 4.393 0.005672 18.512800
105.500000 26.000000 90 4.396 0.005796 18.441910
105.500000 26.000000 100 4.427 0.005180 17.444224
105.500000 26.000000 110 4.470 0.004134 17.771548
105.500000 26.000000 120 4.511 0.002915 21.290404
105.500000 26.000000 130 4.544 0.001867 32.236225
105.500000 26.000000 140 4.568 0.001578 53.970415
105.500000 26.000000 150 4.582 0.002117 69.666101
105.500000 26.500000 0 3.148 0.002468 -37.994369
105.500000 26.500000 5 3.146 0.002146 -3.410357
105.500000 26.500000 10 3.258 0.009293 75.758306
105.500000 26.500000 15 3.341 0.013976 80.621991
105.500000 26.500000 20 3.487 0.010074 86.082013
105.500000 26.500000 25 3.624 0.003428 -66.560987
105.500000 26.500000 30 3.741 0.007907 -23.025753
105.500000 26.500000 35 3.842 0.013453 -17.349118
105.500000 26.500000 40 3.939 0.014865 -15.931127
105.500000 26.500000 45 4.334 0.014301 -15.556257
105.500000 26.500000 50 4.419 0.013454 -15.502258
105.500000 26.500000 55 4.403 0.011603 -15.656126
105.500000 26.500000 60 4.397 0.009210 -15.884512
105.500000 26.500000 65 4.402 0.006828 -16.002380
105.500000 26.500000 70 4.380 0.007736 -15.410069
105.500000 26.500000 80 4.404 0.002625 -9.428419
105.500000 26.500000 90 4.480 0.000988 25.763856
105.500000 26.500000 100 4.540 0.001308 45.304847
105.500000 26.500000 110 4.577 0.001194 48.699031
105.500000 26.500000 120 4.596 0.000759 52.304798
105.500000 26.500000 130 4.601 0.000330 72.772148
105.500000 26.500000 140 4.596 0.000529 -70.744510
105.500000 26.500000 150 4.586 0.000951 -64.062177
105.500000 27.000000 0 3.237 0.007714 67.285884
105.500000 27.000000 5 3.295 0.002701 45.920059
105.500000 27.000000 10 3.514 0.009792 69.398285
105.500000 27.000000 15 3.563 0.016058 77.143600
105.500000 27.000000 20 3.560 0.015037 82.024409
105.500000 27.000000 25 3.565 0.008771 88.778594
105.500000 27.000000 30 3.626 0.002951 -58.142805
105.500000 27.000000 35 3.741 0.006760 -20.287371
105.500000 27.000000 40 3.888 0.009669 -15.350508
105.500000 27.000000 45 4.331 0.010821 -12.930136
105.500000 27.000000 50 4.456 0.011602 -10.351701
105.500000 27.000000 55 4.470 0.011220 -8.592311
105.500000 27.000000 60 4.479 0.009881 -7.513210
105.500000 27.000000 65 4.484 0.008064 -7.064329
105.500000 27.000000 70 4.482 0.010419 -8.351096
105.500000 27.000000 80 4.481 0.004567 -20.210532
105.500000 27.000000 90 4.489 0.003960 -51.748056
105.500000 27.000000 100 4.499 0.006088 -61.959600
105.500000 27.000000 110 4.509 0.007609 -63.071427
105.500000 27.000000 120 4.518 0.008374 -62.126424
105.500000 27.000000 130 4.525 0.008572 -60.648095
105.500000 27.000000 140 4.529 0.008379 -59.088789
105.500000 27.000000 150 4.531 0.007930 -57.599146
105.500000 27.500000 0 3.246 0.010416 71.088593
105.500000 27.500000 5 3.291 0.005616 54.199245
105.500000 27.500000 10 3.432 0.012451 66.549966
105.500000 27.500000 15 3.502 0.016427 76.605208
105.500000 27.500000 20 3.575 0.015295 84.188787
105.500000 27.500000 25 3.643 0.010464 -87.505431
105.500000 27.500000 30 3.730 0.005144 -68.665700
105.500000 27.500000 35 3.843 0.005357 -30.479075
105.500000 27.500000 40 3.970 0.007985 -18.156324
105.500000 27.500000 45 4.385 0.009682 -13.154334
105.500000 27.500000 50 4.497 0.011199 -9.885919
105.500000 27.500000 55 4.506 0.011504 -8.120075
105.500000 27.500000 60 4.515 0.010650 -7.256620
105.500000 27.500000 65 4.521 0.009058 -7.066338
105.500000 27.500000 70 4.540 0.012289 -8.362078
105.500000 27.500000 80 4.564 0.005330 -17.670961
105.500000 27.500000 90 4.574 0.003406 -55.411855
105.500000 27.500000 100 4.581 0.005727 -71.212937
105.500000 27.500000 110 4.584 0.007099 -73.860237
105.500000 27.500000 120 4.585 0.007339 -73.588198
105.500000 27.500000 130 4.582 0.006859 -72.042774
105.500000 27.500000 140 4.577 0.006028 -69.598950
105.500000 27.500000 150 4.571 0.005106 -66.331870
105.500000 28.000000 0 3.247 0.007952 73.729193
105.500000 28.000000 5 3.243 0.002646 60.104316
105.500000 28.000000 10 3.237 0.007748 60.764269
105.500000 28.000000 15 3.364 0.010558 67.842102
105.500000 28.000000 20 3.611 0.010413 75.522756
105.500000 28.000000 25 3.816 0.008526 84.782386
105.500000 28.000000 30 3.954 0.005994 -81.856105
105.500000 28.000000 35 4.043 0.004398 -59.972171
105.500000 28.000000 40 4.097 0.004880 -37.407796
105.500000 28.000000 45 4.132 0.005676 -25.820244
105.500000 28.000000 50 4.473 0.006076 -18.914007
105.500000 28.000000 55 4.535 0.006288 -13.904110
105.500000 28.000000 60 4.510 0.005889 -10.391042
105.500000 28.000000 65 4.496 0.004978 -7.769052
105.500000 28.000000 70 4.486 0.006275 -4.959496
105.500000 28.000000 80 4.495 0.001420 -1.284918
105.500000 28.000000 90 4.530 0.002218 89.172292
105.500000 28.000000 100 4.566 0.004300 -88.508991
105.500000 28.000000 110 4.592 0.005048 -86.445200
105.500000 28.000000 120 4.607 0.004860 -84.135587
105.500000 28.000000 130 4.611 0.004133 -81.159313
105.500000 28.000000 140 4.608 0.003195 -76.828437
105.500000 28.000000 150 4.599 0.002303 -69.858623
105.500000 28.500000 0 3.254 0.003502 79.601221
105.500000 28.500000 5 3.240 0.003933 69.474346
105.500000 28.500000 10 3.182 0.009993 63.761917
105.500000 28.500000 15 3.309 0.009451 64.232228
105.500000 28.500000 20 3.601 0.005062 68.736329
105.500000 28.500000 25 3.862 0.001714 -63.792056
105.500000 28.500000 30 4.039 0.005442 -37.375328
105.500000 28.500000 35 4.141 0.008080 -33.089556
105.500000 28.500000 40 4.188 0.008920 -30.535967
105.500000 28.500000 45 4.202 0.008009 -28.306114
105.500000 28.500000 50 4.516 0.006606 -25.823882
105.500000 28.500000 55 4.560 0.005176 -23.216381
105.500000 28.500000 60 4.523 0.003536 -20.347792
105.500000 28.500000 65 4.499 0.001912 -16.294369
105.500000 28.500000 70 4.480 0.000700 43.797252
105.500000 28.500000 80 4.480 0.004358 70.452346
105.500000 28.500000 90 4.509 0.006400 73.639523
105.500000 28.500000 100 4.541 0.007009 75.161349
105.500000 28.500000 110 4.564 0.006644 75.759414
105.500000 28.500000 120 4.574 0.005710 75.589802
105.500000 28.500000 130 4.574 0.004521 74.601241
105.500000 28.500000 140 4.568 0.003307 72.487416
105.500000 28.500000 150 4.559 0.002222 68.395882
105.500000 29.000000 0 3.248 0.004035 72.972417
105.500000 29.000000 5 3.222 0.004077 83.859538
105.500000 29.000000 10 3.213 0.005403 66.065491
105.500000 29.000000 15 3.366 0.005188 53.909949
105.500000 29.000000 20 3.636 0.002928 49.147761
105.500000 29.000000 25 3.854 0.000482 -63.915015
105.500000 29.000000 30 3.994 0.003088 -49.496596
105.500000 29.000000 35 4.077 0.004148 -47.896378
105.500000 29.000000 40 4.121 0.003657 -44.875777
105.500000 29.000000 45 4.145 0.002506 -39.402007
105.500000 29.000000 50 4.477 0.001428 -23.912476
105.500000 29.000000 55 4.531 0.001471 10.069166
105.500000 29.000000 60 4.499 0.002334 24.885994
105.500000 29.000000 65 4.477 0.002899 31.307230
105.500000 29.000000 70 4.448 0.005897 38.258872
105.500000 29.000000 80 4.436 0.004633 49.577595
105.500000 29.000000 90 4.467 0.003542 67.751877
105.500000 29.000000 100 4.503 0.003690 86.681638
105.500000 29.000000 110 4.530 0.004341 -81.920870
105.500000 29.000000 120 4.545 0.004798 -75.363156
105.500000 29.000000 130 4.551 0.004931 -70.935632
105.500000 29.000000 140 4.549 0.004803 -67.472440
105.500000 29.000000 150 4.543 0.004509 -64.475021
106.000000 23.000000 0 3.234 0.006532 -85.572380
106.000000 23.000000 5 3.217 0.005152 -57.559525
106.000000 23.000000 10 3.365 0.003880 -33.959621
106.000000 23.000000 15 3.499 0.001120 12.073077
106.000000 23.000000 20 3.637 0.004261 62.978824
106.000000 23.000000 25 3.771 0.007861 73.781683
106.000000 23.000000 30 3.913 0.010103 80.398339
106.000000 23.000000 35 4.057 0.010304 84.903386
106.000000 23.000000 40 4.445 0.009363 88.962385
106.000000 23.000000 45 4.530 0.007708 -84.740026
106.000000 23.000000 50 4.507 0.005773 -74.006571
106.000000 23.000000 55 4.478 0.004747 -57.870219
106.000000 23.000000 60 4.449 0.005004 -42.846932
106.000000 23.000000 65 4.424 0.005731 -33.782393
106.000000 23.000000 70 4.346 0.012337 -27.611048
106.000000 23.000000 80 4.261 0.010638 -24.745729
106.000000 23.000000 90 4.261 0.007151 -25.769431
106.000000 23.000000 100 4.288 0.003680 -33.947206
106.000000 23.000000 110 4.327 0.002207 -64.174115
106.000000 23.000000 120 4.368 0.003496 -85.403510
106.000000 23.000000 130 4.405 0.004805 88.837849
106.000000 23.000000 140 4.435 0.005544 86.720531
106.000000 23.000000 150 4.459 0.005773 85.764355
106.000000 23.500000 0 3.221 0.009386 -74.396718
106.000000 23.500000 5 3.197 0.004901 -43.861297
106.000000 23.500000 10 3.330 0.005159 -30.968560
106.000000 23.500000 15 3.483 0.003326 -64.763632
106.000000 23.500000 20 3.653 0.007815 -86.809570
106.000000 23.500000 25 3.800 0.011156 -89.646025
106.000000 23.500000 30 3.929 0.011663 -89.588832
106.000000 23.500000 35 4.047 0.009823 -88.585350
106.000000 23.500000 40 4.415 0.007425 -86.909496
106.000000 23.500000 45 4.483 0.005053 -83.210312
106.000000 23.500000 50 4.450 0.002910 -73.859576
106.000000 23.500000 55 4.424 0.001871 -51.600874
106.000000 23.500000 60 4.407 0.002237 -31.340206
106.000000 23.500000 65 4.398 0.002856 -23.598056
106.000000 23.500000 70 4.346 0.006477 -20.704380
106.000000 23.500000 80 4.315 0.005888 -21.856188
106.000000 23.500000 90 4.353 0.004543 -26.922135
106.000000 23.500000 100 4.393 0.003373 -36.419923
106.000000 23.500000 110 4.427 0.002802 -49.249899
106.000000 23.500000 120 4.454 0.002731 -60.626193
106.000000 23.500000 130 4.473 0.002794 -68.131913
106.000000 23.500000 140 4.486 0.002774 -72.751015
106.000000 23.500000 150 4.495 0.002630 -75.683360
106.000000 24.000000 0 3.226 0.006934 -81.111643
106.000000 24.000000 5 3.199 0.000965 49.634556
106.000000 24.000000 10 3.348 0.004694 2.464088
106.000000 24.000000 15 3.499 0.003670 -26.370753
106.000000 24.000000 20 3.647 0.006261 -62.346693
106.000000 24.000000 25 3.772 0.010079 -74.818465
106.000000 24.000000 30 3.895 0.011975 -81.497957
106.000000 24.000000 35 4.023 0.011339 -85.745707
106.000000 24.000000 40 4.409 0.009890 -89.558610
106.000000 24.000000 45 4.497 0.008552 86.470560
106.000000 24.000000 50 4.483 0.006844 83.070464
106.000000 24.000000 55 4.469 0.004998 80.306533
106.000000 24.000000 60 4.455 0.003268 78.318952
106.000000 24.000000 65 4.443 0.001760 78.141067
106.000000 24.000000 70 4.393 0.000714 -60.324979
106.000000 24.000000 80 4.333 0.003336 -30.359422
106.000000 24.000000 90 4.319 0.004865 -31.575537
106.000000 24.000000 100 4.320 0.005373 -33.834111
106.000000 24.000000 110 4.330 0.005247 -36.160620
106.000000 24.000000 120 4.347 0.004770 -38.429515
106.000000 24.000000 130 4.367 0.004132 -40.653214
106.000000 24.000000 140 4.387 0.003454 -42.880315
106.000000 24.000000 150 4.406 0.002807 -45.176198
106.000000 24.500000 0 3.221 0.007114 67.684017
106.000000 24.500000 5 3.187 0.007846 59.275238
106.000000 24.500000 10 3.312 0.008724 32.706798
106.000000 24.500000 15 3.480 0.006589 11.054833
106.000000 24.500000 20 3.660 0.003536 -27.726486
106.000000 24.500000 25 3.804 0.007259 -67.004938
106.000000 24.500000 30 3.926 0.012090 -78.316652
106.000000 24.500000 35 4.043 0.013986 -83.348686
106.000000 24.500000 40 4.414 0.013599 -86.807164
106.000000 24.500000 45 4.492 0.011784 89.975725
106.000000 24.500000 50 4.471 0.008801 86.915922
106.000000 24.500000 55 4.454 0.005560 83.445814
106.000000 24.500000 60 4.442 0.002722 77.962622
106.000000 24.500000 65 4.434 0.000699 55.882218
106.000000 24.500000 70 4.391 0.003206 -5.672730
106.000000 24.500000 80 4.352 0.005121 -18.578453
106.000000 24.500000 90 4.361 0.005393 -32.126341
106.000000 24.500000 100 4.376 0.005850 -46.662525
106.000000 24.500000 110 4.394 0.006839 -57.934138
106.000000 24.500000 120 4.412 0.007881 -65.335867
106.000000 24.500000 130 4.428 0.008627 -70.238546
106.000000 24.500000 140 4.442 0.008974 -73.694458
106.000000 24.500000 150 4.454 0.008949 -76.285464
106.000000 25.000000 0 3.191 0.011475 62.139323
106.000000 25.000000 5 3.188 0.006172 62.872858
106.000000 25.000000 10 3.325 0.008382 30.300230
106.000000 25.000000 15 3.421 0.008963 24.140751
106.000000 25.000000 20 3.542 0.004508 42.974406
106.000000 25.000000 25 3.678 0.008349 82.062097
106.000000 25.000000 30 3.828 0.014550 88.905258
106.000000 25.000000 35 3.984 0.016887 -88.869584
106.000000 25.000000 40 4.388 0.016206 -87.770430
106.000000 25.000000 45 4.481 0.012971 -86.486795
106.000000 25.000000 50 4.467 0.008083 -83.225015
106.000000 25.000000 55 4.453 0.003452 -70.374794
106.000000 25.000000 60 4.441 0.003010 -27.676166
106.000000 25.000000 65 4.434 0.005680 -14.855831
106.000000 25.000000 70 4.395 0.016037 -12.330276
106.000000 25.000000 80 4.369 0.016350 -14.245363
106.000000 25.000000 90 4.395 0.012961 -20.197767
106.000000 25.000000 100 4.427 0.009366 -32.499096
106.000000 25.000000 110 4.456 0.008300 -51.070941
106.000000 25.000000 120 4.479 0.009823 -65.555549
106.000000 25.000000 130 4.496 0.011853 -73.393197
106.000000 25.000000 140 4.508 0.013338 -77.790802
106.000000 25.000000 150 4.515 0.014070 -80.551051
106.000000 26.000000 0 3.141 0.003605 63.470201
106.000000 26.000000 5 3.083 0.009682 8.036085
106.000000 26.000000 10 3.108 0.004981 57.694300
106.000000 26.000000 15 3.268 0.015064 84.605572
106.000000 26.000000 20 3.531 0.018518 -89.844536
106.000000 26.000000 25 3.744 0.015209 -85.655068
106.000000 26.000000 30 3.891 0.008687 -79.566571
106.000000 26.000000 35 3.995 0.002833 -54.334607
106.000000 26.000000 40 4.075 0.004049 -13.021326
106.000000 26.000000 45 4.437 0.006470 -3.309553
106.000000 26.000000 50 4.502 0.009541 0.832486
106.000000 26.000000 55 4.471 0.011813 2.271808
106.000000 26.000000 60 4.447 0.012915 2.570661
106.000000 26.000000 65 4.433 0.013142 2.215746
106.000000 26.000000 70 4.393 0.024311 0.859499
106.000000 26.000000 80 4.381 0.019242 -2.074253
106.000000 26.000000 90 4.432 0.013516 -6.740057
106.000000 26.000000 100 4.487 0.008549 -14.942341
106.000000 26.000000 110 4.531 0.005358 -31.185876
106.000000 26.000000 120 4.561 0.004980 -53.529044
106.000000 26.000000 130 4.578 0.006274 -67.320538
106.000000 26.000000 140 4.584 0.007577 -74.077537
106.000000 26.000000 150 4.582 0.008422 -77.850411
106.000000 26.500000 0 3.162 0.001821 48.045684
106.000000 26.500000 5 3.173 0.006395 25.321978
106.000000 26.500000 10 3.233 0.009291 66.740254
106.000000 26.500000 15 3.267 0.013671 85.136011
106.000000 26.500000 20 3.423 0.012340 -83.852497
106.000000 26.500000 25 3.620 0.007790 -67.443584
106.000000 26.500000 30 3.807 0.006784 -35.345419
106.000000 26.500000 35 3.962 0.010513 -17.512032
106.000000 26.500000 40 4.078 0.012471 -11.904327
106.000000 26.500000 45 4.453 0.012752 -9.064958
106.000000 26.500000 50 4.520 0.012546 -6.552789
106.000000 26.500000 55 4.484 0.011222 -4.432760
106.000000 26.500000 60 4.452 0.009207 -2.380976
106.000000 26.500000 65 4.430 0.007080 -0.032936
106.000000 26.500000 70 4.380 0.008688 4.366320
106.000000 26.500000 80 4.358 0.003857 13.546297
106.000000 26.500000 90 4.413 0.001401 26.672038
106.000000 26.500000 100 4.473 0.000163 -83.338669
106.000000 26.500000 110 4.522 0.001386 -53.056055
106.000000 26.500000 120 4.554 0.002526 -48.904818
106.000000 26.500000 130 4.570 0.003425 -47.292893
106.000000 26.500000 140 4.574 0.004030 -46.840244
106.000000 26.500000 150 4.571 0.004350 -46.991704
106.000000 27.000000 0 3.215 0.007882 73.384425
106.000000 27.000000 5 3.228 0.005188 56.301169
106.000000 27.000000 10 3.380 0.014687 74.292342
106.000000 27.000000 15 3.490 0.019632 81.970166
106.000000 27.000000 20 3.594 0.016349 87.640120
106.000000 27.000000 25 3.664 0.008224 -82.587860
106.000000 27.000000 30 3.729 0.004458 -34.668579
106.000000 27.000000 35 3.813 0.010457 -14.328150
106.000000 27.000000 40 3.918 0.013309 -10.691078
106.000000 27.000000 45 4.332 0.013993 -9.031307
106.000000 27.000000 50 4.440 0.014211 -7.600040
106.000000 27.000000 55 4.448 0.013038 -6.553908
